DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,is_anomaly,hour,day_of_week,day_of_month,day_of_year,week_of_year,month,year,quarter,is_weekend,Global_active_power_lag_1,Global_active_power_lag_2,Global_active_power_lag_3,Global_active_power_lag_24,Global_active_power_lag_48,Global_active_power_lag_168,Global_active_power_roll_mean_3,Global_active_power_roll_std_3,Global_active_power_roll_mean_6,Global_active_power_roll_std_6,Global_active_power_roll_mean_12,Global_active_power_roll_std_12,Global_active_power_roll_mean_24,Global_active_power_roll_std_24,Global_active_power_roll_mean_168,Global_active_power_roll_std_168
2008-06-27 18:00:00,128.304,10.39,236.3294285714286,15.605714285714289,749.0,361.0,509.0,0,18,4,27,179,26,6,2008,2,0,3.2119999999999997,131.442,79.782,0.0,0.0,0.0,71.4786666666666,64.51699181869243,42.43633333333335,53.78107963835079,21.218166666666672,42.49550756541722,10.609083333333338,31.322872165375124,16.257940476190477,34.396257702322565
2008-06-27 20:00:00,4.462,1.368,237.9675,4.85,5.0,5.0,3.0,0,20,4,27,179,26,6,2008,2,0,0.0,128.304,3.2119999999999997,0.0,38.204,13.596,43.838666666666604,73.16675226722313,63.82033333333336,58.806094397321026,31.91016666666667,51.79495283560389,15.95508333333334,39.35316182636293,16.365916666666667,34.719762408714296
2008-06-27 21:00:00,151.074,15.184,238.4935,10.623333333333331,388.0,72.0,992.0,0,21,4,27,179,26,6,2008,2,0,4.462,0.0,128.304,0.0,77.208,154.522,44.255333333333276,72.82246313695524,57.86700000000002,63.313144856340564,32.282000000000004,51.56053152980844,16.141000000000005,39.28498865425879,16.31154761904762,34.73127564064508
2008-06-27 22:00:00,163.096,8.696,236.99697674418607,16.05581395348837,510.0,28.0,819.0,0,22,4,27,179,26,6,2008,2,0,151.074,4.462,0.0,0.0,77.238,13.052,51.84533333333328,85.96350142550739,69.74900000000002,74.03101733462782,44.871500000000005,60.61115869735844,22.435750000000002,47.77280799171288,16.29102380952381,34.65003740844475
2008-06-29 12:00:00,41.27,3.268,239.5478571428571,6.321428571428571,309.0,6.0,197.0,0,12,6,29,181,26,6,2008,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.381202380952383,35.23796132346835
2008-06-29 13:00:00,28.926,7.222,240.33593220338983,2.2,164.0,7.0,98.0,0,13,6,29,181,26,6,2008,2,1,41.27,0.0,0.0,0.0,0.0,102.102,13.75666666666661,23.827245609452504,6.8783333333333525,16.848406947442484,3.439166666666672,11.913622804728304,1.7195833333333381,8.424203473723535,15.626857142857144,35.27392674420474
2008-06-29 14:00:00,35.024,2.896,238.04736842105265,7.957894736842104,482.0,24.0,12.0,0,14,6,29,181,26,6,2008,2,1,28.926,41.27,0.0,0.0,40.182,43.546,23.39866666666661,21.1829361830031,11.699333333333351,18.540118518138666,5.849666666666671,13.913051997272076,2.924833333333338,10.074968497812426,15.191285714285714,34.64592311883473
2008-07-01 18:00:00,1.552,0.296,238.25,8.4,15.0,0.0,1.0,0,18,1,1,183,27,7,2008,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.977,27.186681229298248
2008-07-01 19:00:00,178.002,31.176,236.43283333333332,12.903333333333334,1572.0,47.0,642.0,0,19,1,1,183,27,7,2008,3,0,1.552,0.0,0.0,0.0,0.0,0.0,0.5173333333332765,0.896047617686525,0.25866666666668564,0.6336013467692614,0.12933333333333807,0.4480238089014611,0.06466666666667141,0.31680067344646423,8.986238095238095,27.183876100496917
2008-07-01 20:00:00,150.862,26.076,238.2869491525424,11.084745762711863,949.0,0.0,1128.0,0,20,1,1,183,27,7,2008,3,0,178.002,1.552,0.0,0.0,0.0,0.0,59.85133333333328,102.32442133397684,29.925666666666686,72.5449482118957,14.962833333333338,51.345960389628914,7.4814166666666715,36.32211113611219,10.04577380952381,30.139775859066436
2008-07-01 21:00:00,56.336,9.786,238.25071428571428,8.65,80.0,7.0,503.0,0,21,1,1,183,27,7,2008,3,0,150.862,178.002,1.552,0.0,0.0,0.0,110.13866666666661,95.01285720013507,55.069333333333354,85.14772446675619,27.53466666666667,64.20745448839094,13.767333333333339,46.5774327429879,10.943761904761905,32.02699427872997
2008-07-01 22:00:00,136.68,15.298,237.869,9.62,369.0,40.0,1135.0,0,22,1,1,183,27,7,2008,3,0,56.336,150.862,178.002,0.0,0.0,81.518,128.39999999999995,63.867518912197795,64.45866666666669,80.85875388272213,32.22933333333334,64.07059283085319,16.114666666666672,47.26789014217557,11.279095238095238,32.206150578433004
2008-07-01 23:00:00,66.798,8.974,239.17125,11.783333333333331,480.0,29.0,490.0,0,23,1,1,183,27,7,2008,3,0,136.68,56.336,150.862,0.0,0.0,61.51,114.62599999999993,50.97622343799048,87.23866666666669,78.27914317023809,43.61933333333334,69.72013936424469,21.809666666666672,53.11421393535856,11.607440476190476,33.19261565229158
2008-07-02 21:00:00,31.546,3.874,237.15083333333337,11.066666666666668,15.0,15.0,214.0,0,21,2,2,184,27,7,2008,3,0,0.0,0.0,0.0,56.336,0.0,77.208,0.0,0.0,0.0,0.0,0.0,0.0,10.82558333333334,31.96771604619528,10.243833333333333,32.842725126647395
2008-07-02 22:00:00,101.708,13.254,238.782,7.233333333333333,456.0,23.0,524.0,0,22,2,2,184,27,7,2008,3,0,31.546,0.0,0.0,136.68,0.0,77.238,10.515333333333276,18.213091591851445,5.257666666666686,12.878600570971551,2.628833333333338,9.106545795928493,9.79266666666667,30.81292333995023,9.972035714285715,32.47208096249223
2008-07-02 23:00:00,42.846,4.816,238.2375675675676,4.994594594594595,491.0,0.0,85.0,0,23,2,2,184,27,7,2008,3,0,101.708,31.546,0.0,66.798,0.0,36.71,44.41799999999994,52.06145987196158,22.209000000000017,40.93953906433197,11.104500000000003,29.93925416117244,8.335500000000005,24.789642593491955,10.117690476190475,32.82853585991951
2008-07-03 21:00:00,181.178,5.346,235.9531578947368,20.321052631578947,419.0,1267.0,714.0,0,21,3,3,185,27,7,2008,3,0,0.0,0.0,0.0,31.546,56.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.337500000000005,22.73028371253208,9.363714285714284,32.292462461046895
2008-07-03 22:00:00,143.682,14.256,237.1815789473684,10.719298245614034,67.0,426.0,1064.0,0,22,3,3,185,27,7,2008,3,0,181.178,0.0,0.0,101.708,136.68,0.0,60.39266666666661,104.60316707123744,30.196333333333353,73.96560876966153,15.098166666666671,52.30158353561909,13.57216666666667,42.0066638974952,10.442154761904762,34.89807253672193
2008-07-03 23:00:00,42.004,2.754,238.938,11.826666666666666,472.0,2.0,120.0,0,23,3,3,185,27,7,2008,3,0,143.682,181.178,0.0,42.846,66.798,0.0,108.28666666666659,95.63466493554131,54.14333333333335,84.71243302058222,27.07166666666667,63.7291735497436,15.32108333333334,46.47210956740561,11.297404761904762,36.37019710740648
2008-07-05 13:00:00,82.926,9.632,238.7035135135135,9.49189189189189,440.0,114.0,658.0,0,13,5,5,187,27,7,2008,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.371511904761904,29.345249764015243
2008-07-05 14:00:00,130.06,11.592,238.1755172413793,9.589655172413794,69.0,1446.0,239.0,0,14,5,5,187,27,7,2008,3,1,82.926,0.0,0.0,0.0,0.0,0.0,27.641999999999943,47.8773484228174,13.82100000000002,33.854397735005755,6.910500000000005,23.938674211409644,3.455250000000005,16.927198867504003,7.865119047619048,29.912467490379203
2008-07-05 15:00:00,48.878,1.288,237.08,15.876923076923076,472.0,79.0,232.0,0,15,5,5,187,27,7,2008,3,1,130.06,82.926,0.0,0.0,0.0,0.0,70.99533333333328,65.84570225408206,35.49766666666668,56.97687082199785,17.748833333333337,42.65301018863174,8.87441666666667,30.858864252420286,8.639285714285714,31.355909824527036
2008-07-05 21:00:00,30.302,4.196,239.42,8.453333333333333,18.0,21.0,274.0,0,21,5,5,187,27,7,2008,3,1,0.0,0.0,0.0,0.0,181.178,0.0,0.0,0.0,8.146333333333352,19.954359941291763,21.822000000000003,43.13508143242372,10.911000000000003,31.844858882045905,8.93022619047619,31.501690934123125
2008-07-05 22:00:00,105.86,6.846,239.34186440677965,7.511864406779661,407.0,6.0,716.0,0,22,5,5,187,27,7,2008,3,1,30.302,0.0,0.0,0.0,143.682,0.0,10.10066666666661,17.49486785697947,5.050333333333352,12.37073969763447,24.34716666666667,42.62540948101554,12.173583333333339,31.993809194520566,9.110595238095238,31.53698323473198
2008-07-05 23:00:00,44.498,4.376,241.001875,5.8875,469.0,20.0,77.0,0,23,5,5,187,27,7,2008,3,1,105.86,30.302,0.0,0.0,42.004,0.0,45.38733333333328,54.518440562191465,22.693666666666687,42.507730504775594,33.16883333333334,47.77206934797659,16.58441666666667,37.12780847865332,9.740714285714287,32.39962103370136
2008-07-06 12:00:00,85.352,11.258,237.7440740740741,13.644444444444444,944.0,17.0,18.0,0,12,6,6,188,27,7,2008,3,1,0.0,0.0,0.0,0.0,0.0,41.27,0.0,0.0,0.0,0.0,0.0,0.0,18.438500000000005,37.37386205567397,10.005583333333334,32.50124090259612
2008-07-06 13:00:00,90.076,19.146,240.6553846153846,7.723076923076923,751.0,0.0,376.0,0,13,6,6,188,27,7,2008,3,1,85.352,0.0,0.0,82.926,0.0,28.926,28.450666666666606,49.27800017587147,14.225333333333351,34.844808087671105,7.112666666666672,24.63900008793667,21.994833333333336,39.54107717261934,10.26797619047619,32.930272206470576
2008-07-06 14:00:00,129.67000000000002,17.938,238.59966666666665,9.2,420.0,106.0,1006.0,0,14,6,6,188,27,7,2008,3,1,90.076,85.352,0.0,130.06,0.0,35.024,58.47599999999994,50.6967550835345,29.238000000000017,45.319942224146345,14.619000000000005,34.157479878298574,22.29275,40.04385319518359,10.631964285714284,33.471250792694676
2008-07-06 15:00:00,65.256,4.85,239.72969696969696,8.503030303030304,452.0,236.0,22.0,0,15,6,6,188,27,7,2008,3,1,129.67000000000002,90.076,85.352,48.878,0.0,0.0,101.69933333333329,24.338194044202478,50.849666666666685,57.790703368851894,25.42483333333334,47.151489689825326,22.276500000000002,39.99827247247851,11.195333333333334,34.65967778038803
2008-07-06 17:00:00,71.02,10.958,238.22523809523807,14.41904761904762,752.0,31.0,139.0,0,17,6,6,188,27,7,2008,3,1,0.0,65.256,129.67000000000002,0.0,0.0,0.0,64.97533333333328,64.83545561907637,61.72566666666669,52.17462326329372,30.862833333333338,47.71232958591687,22.95891666666667,40.60694008783628,11.583761904761905,34.89829945915102
2008-07-06 18:00:00,27.726,6.406,238.334375,7.45,19.0,20.0,289.0,0,18,6,6,188,27,7,2008,3,1,71.02,0.0,65.256,0.0,0.0,0.0,45.42533333333328,39.444918625004206,73.56233333333336,42.536203881712694,36.78116666666667,47.94020315092043,25.91808333333334,41.440286151770266,12.0065,35.18610129439472
2008-07-06 21:00:00,34.74,2.426,239.87571428571428,10.685714285714283,17.0,131.0,49.0,0,21,6,6,188,27,7,2008,3,1,0.0,0.0,27.726,30.302,0.0,0.0,9.241999999999942,16.007613563546577,27.333666666666687,33.430946774906474,39.091666666666676,46.65733378840276,27.073333333333338,41.07116270325353,12.171535714285714,35.19447074970748
2008-07-06 22:00:00,200.228,12.368,238.38166666666663,14.093333333333334,402.0,986.0,979.0,1,22,6,6,188,27,7,2008,3,1,34.74,0.0,0.0,105.86,0.0,0.0,11.579999999999943,20.057148351643672,22.247666666666685,28.459399302631628,41.98666666666667,45.06175667264036,27.258250000000004,41.09631431823905,12.378321428571429,35.22457331383276
2008-07-06 23:00:00,55.846,7.026,241.75111111111113,6.488888888888889,501.0,29.0,78.0,0,23,6,6,188,27,7,2008,3,1,200.228,34.74,0.0,44.498,0.0,0.0,78.32266666666662,106.99252133365786,55.61900000000002,75.56434621433553,58.67233333333334,61.991702370461496,31.190250000000002,52.009241026078406,13.570154761904762,38.07527407963576
2008-07-07 19:00:00,39.606,4.3100000000000005,237.6415384615385,12.907692307692306,473.0,0.0,9.0,0,19,0,7,189,28,7,2008,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117250000000006,42.16583686108552,13.902571428571429,38.199669146225595
2008-07-07 20:00:00,73.426,14.956,240.1341176470588,6.415686274509803,765.0,22.0,85.0,0,20,0,7,189,28,7,2008,3,0,39.606,0.0,0.0,0.0,0.0,0.0,13.201999999999943,22.86653476152085,6.6010000000000195,16.169081792110582,3.300500000000005,11.433267380762585,13.767500000000005,42.44509147941229,14.138321428571427,38.235553129014605
2008-07-07 21:00:00,99.264,7.542,238.34526315789475,11.005263157894737,411.0,2.0,675.0,0,21,0,7,189,28,7,2008,3,0,73.426,39.606,0.0,34.74,30.302,0.0,37.67733333333328,36.75097529771415,18.838666666666686,31.082601375474166,9.41933333333334,23.150351708827948,16.826916666666673,44.026387850052075,14.575380952380954,38.4917715384131
2008-07-07 22:00:00,34.136,11.024,240.79,2.658620689655172,88.0,38.0,37.0,0,22,0,7,189,28,7,2008,3,0,99.264,73.426,39.606,200.228,105.86,0.0,70.76533333333327,29.917864250865627,35.38266666666669,43.13178828968988,17.691333333333336,34.45359871250653,19.51541666666667,47.035114728870326,15.166238095238095,39.02486702555356
2008-07-07 23:00:00,29.04,0.8180000000000001,241.7292307692308,9.323076923076924,434.0,0.0,21.0,0,23,0,7,189,28,7,2008,3,0,34.136,99.264,73.426,55.846,44.498,0.0,68.94199999999994,32.79472195338587,41.07200000000002,39.641306234784466,20.536000000000005,34.268847968540115,12.594916666666672,27.41804420119834,15.369428571428571,39.03429492595107
2008-07-08 21:00:00,42.366,1.726,237.373125,11.1125,20.0,0.0,320.0,0,21,1,8,190,28,7,2008,3,0,0.0,0.0,0.0,99.264,34.74,56.336,0.0,0.0,0.0,0.0,0.0,0.0,6.768333333333338,21.63178189743041,13.575523809523807,35.42505743451879
2008-07-08 22:00:00,148.724,11.718,237.12916666666663,10.463333333333331,473.0,28.0,1072.0,0,22,1,8,190,28,7,2008,3,0,42.366,0.0,0.0,34.136,200.228,136.68,14.121999999999938,24.460021504484484,7.061000000000017,17.29584707379091,3.5305000000000035,12.230010752244233,4.397583333333338,12.049420537815465,13.492369047619047,35.34037787220756
2008-07-08 23:00:00,63.116,5.556,240.83545454545452,7.963636363636364,498.0,11.0,424.0,0,23,1,8,190,28,7,2008,3,0,148.724,42.366,0.0,29.04,55.846,66.798,63.6966666666666,76.62215769170963,31.848333333333347,59.712323879301735,15.92416666666667,43.5584843250655,9.172083333333338,31.442132511366736,13.564059523809522,35.60300932677165
2008-07-09 21:00:00,15.918,6.036,239.53142857142856,3.3904761904761904,25.0,0.0,13.0,0,21,2,9,191,28,7,2008,3,0,0.0,0.0,0.0,42.366,99.264,31.546,0.0,0.0,0.0,0.0,0.0,0.0,10.59191666666667,33.10379383212347,13.542142857142856,35.57116214927667
2008-07-09 22:00:00,63.768,5.9719999999999995,239.5725,4.510000000000001,449.0,2.0,92.0,0,22,2,9,191,28,7,2008,3,0,15.918,0.0,0.0,148.724,34.136,101.708,5.305999999999943,9.190261584951331,2.6530000000000187,6.498496287600809,1.3265000000000047,4.595130792481261,9.489916666666671,32.433501142192554,13.44911904761905,35.54422204320142
2008-07-09 23:00:00,41.614,6.182,240.0775,6.385714285714286,477.0,34.0,58.0,0,23,2,9,191,28,7,2008,3,0,63.768,15.918,0.0,63.116,29.04,42.846,26.561999999999944,33.189765109139465,13.28100000000002,25.539893429690768,6.640500000000006,18.56336975923796,5.950083333333338,18.002036362872175,13.223285714285716,35.097828117997814
2008-07-10 21:00:00,46.082,6.4,238.0040909090909,8.927272727272728,117.0,24.0,366.0,0,21,3,10,192,28,7,2008,3,0,0.0,0.0,0.0,15.918,42.366,181.178,0.0,0.0,0.0,0.0,0.0,0.0,5.054166666666672,15.376994571696983,13.215952380952382,35.09172986894958
2008-07-10 22:00:00,80.882,12.542,239.93533333333335,5.78,361.0,4.0,331.0,0,22,3,10,192,28,7,2008,3,0,46.082,0.0,0.0,63.768,148.724,143.682,15.36066666666661,26.605455104793343,7.680333333333352,18.812897721154712,3.8401666666666716,13.302727552398506,6.311000000000004,17.402828655635794,12.411809523809522,32.68512622320708
2008-07-10 23:00:00,43.152,9.154,241.94482758620688,6.496551724137931,504.0,36.0,66.0,0,23,3,10,192,28,7,2008,3,0,80.882,46.082,0.0,41.614,63.116,42.004,42.32133333333328,40.57192922863293,21.160666666666685,34.57977954045729,10.580333333333337,25.800153640604467,7.024083333333338,20.014199007350356,12.038,31.512933127517748
2008-07-11 19:00:00,26.672,3.232,238.6581818181818,10.4,364.0,0.0,18.0,0,19,4,11,193,28,7,2008,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0881666666666705,20.131883852469002,12.044833333333333,31.519593693554977
2008-07-11 20:00:00,25.762,3.45,241.38125,7.125,346.0,19.0,10.0,0,20,4,11,193,28,7,2008,3,0,26.672,0.0,0.0,0.0,0.0,0.0,8.89066666666661,15.399086379820307,4.445333333333353,10.888798403250375,2.2226666666666715,7.699543189913455,8.199500000000006,20.457140913330303,12.20359523809524,31.525733321208907
2008-07-11 23:00:00,22.318,2.012,239.22545454545457,8.436363636363636,14.0,0.0,200.0,0,23,4,11,193,28,7,2008,3,0,0.0,0.0,25.762,43.152,41.614,0.0,8.587333333333277,14.873697634857551,8.739000000000019,13.541458577271554,4.369500000000005,10.206797489908821,3.9827500000000047,11.144263859864791,12.356940476190475,31.52867272013597
2008-07-12 00:00:00,81.456,8.964,241.07083333333333,5.71,454.0,41.0,648.0,0,0,5,12,194,28,7,2008,3,1,22.318,0.0,0.0,0.0,0.0,0.0,7.439333333333277,12.885303307767577,12.458666666666687,13.724861393348498,6.229333333333339,11.31175666233532,3.114666666666672,8.445070054884798,12.489785714285714,31.523313003367875
2008-07-12 01:00:00,37.26,3.58,239.42135135135135,4.3297297297297295,484.0,0.0,25.0,0,1,5,12,194,28,7,2008,3,1,81.456,22.318,0.0,0.0,0.0,0.0,34.591333333333274,42.09211348142537,26.034666666666684,29.804114069480885,13.017333333333339,24.26152525121121,6.508666666666671,18.047694644220947,12.97464285714286,31.953555958775727
2008-07-12 14:00:00,38.396,4.564,237.1681818181818,14.836363636363636,479.0,26.0,7.0,0,14,5,12,194,28,7,2008,3,1,0.0,0.0,0.0,0.0,0.0,130.06,0.0,0.0,0.0,0.0,0.0,0.0,8.06116666666667,19.038837988990846,12.70282142857143,31.546576109103295
2008-07-12 15:00:00,239.576,23.98,236.005,17.013333333333332,2513.0,54.0,808.0,1,15,5,12,194,28,7,2008,3,1,38.396,0.0,0.0,0.0,0.0,48.878,12.79866666666661,22.167940935801226,6.399333333333352,15.67510136064926,3.1996666666666713,11.083970467902848,9.661000000000005,19.92460964649605,12.15720238095238,30.271580905952494
2008-07-12 16:00:00,59.634,19.972,239.964,4.48,355.0,15.0,173.0,0,16,5,12,194,28,7,2008,3,1,239.576,38.396,0.0,0.0,0.0,0.0,92.65733333333327,128.6754994757481,46.328666666666685,95.90916584074031,23.164333333333335,69.04009146645863,19.643333333333338,50.86504583244033,13.292309523809525,34.881148747075436
2008-07-12 17:00:00,11.644,2.036,238.606,9.96,151.0,8.0,3.0,0,17,5,12,194,28,7,2008,3,1,59.634,239.576,38.396,0.0,0.0,0.0,112.53533333333327,110.53172124477781,56.267666666666685,93.19959729025996,28.13383333333334,69.36659899120085,22.128083333333336,51.31828799706103,13.64727380952381,35.04810096552812
2008-07-13 12:00:00,6.388,0.06,240.63,13.8,56.0,1.0,37.0,0,12,6,13,195,28,7,2008,3,1,0.0,0.0,0.0,0.0,0.0,85.352,0.0,0.0,0.0,0.0,0.0,0.0,14.552083333333337,49.99147500360693,12.641226190476191,34.22467363971413
2008-07-13 13:00:00,90.074,9.68,241.20714285714288,10.82857142857143,568.0,34.0,695.0,0,13,6,13,195,28,7,2008,3,1,6.388,0.0,0.0,0.0,0.0,90.076,2.129333333333286,3.6881135195599106,1.0646666666666904,2.607890079475998,0.5323333333333404,1.8440567597943003,14.818250000000004,49.927592368958614,12.171202380952382,33.75918193743073
2008-07-13 20:00:00,53.696,3.076,238.0211111111111,8.600000000000001,686.0,24.0,18.0,0,20,6,13,195,28,7,2008,3,1,0.0,0.0,0.0,0.0,25.762,0.0,0.0,0.0,0.0,0.0,8.038500000000008,25.899670466489255,4.019250000000004,18.375819563504173,10.423142857142857,31.912749737554876
2008-07-13 22:00:00,8.982,0.624,238.26,9.35,5.0,4.0,72.0,0,22,6,13,195,28,7,2008,3,1,0.0,53.696,0.0,0.0,0.0,200.228,17.898666666666617,31.001400054403597,8.949333333333357,21.921300204746736,12.513166666666672,28.85455747154677,6.256583333333338,20.953277626594097,10.535976190476191,32.032527653615986
2008-07-13 23:00:00,96.624,7.586,239.1977966101695,6.877966101694915,356.0,1.0,578.0,0,23,6,13,195,28,7,2008,3,1,8.982,0.0,53.696,0.0,22.318,55.846,20.892666666666617,28.761312371537887,10.446333333333357,21.49037672695919,13.261666666666676,28.615963641847234,6.630833333333338,20.916851894786486,9.397607142857144,28.448658942964713
2008-07-14 00:00:00,46.684,7.214,240.71774999999997,4.9399999999999995,445.0,25.0,75.0,0,0,0,14,196,29,7,2008,3,0,96.624,8.982,0.0,0.0,81.456,0.0,35.20199999999995,53.38225963744751,26.550333333333356,40.17614445248112,21.313666666666673,36.931136770366564,10.656833333333337,27.763466623020303,9.640333333333334,29.015643849619945
2008-07-14 19:00:00,126.118,9.48,238.07304347826087,11.795652173913044,1184.0,31.0,516.0,0,19,0,14,196,29,7,2008,3,0,0.0,0.0,0.0,0.0,0.0,39.606,0.0,0.0,0.0,0.0,0.0,0.0,8.582750000000004,23.509113524703945,9.918214285714285,29.146018084078026
2008-07-14 20:00:00,101.874,9.524,239.663,8.876,935.0,0.0,562.0,0,20,0,14,196,29,7,2008,3,0,126.118,0.0,0.0,53.696,0.0,73.426,42.03933333333328,72.8142612496563,21.01966666666669,51.48745789672111,10.50983333333334,36.40713062482872,13.83766666666667,33.485711063814975,10.433166666666667,30.410501636645506
2008-07-15 12:00:00,73.564,9.542,239.6894827586207,5.410344827586207,450.0,42.0,88.0,0,12,1,15,197,29,7,2008,3,0,0.0,0.0,0.0,0.0,6.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.499666666666672,32.38237161154866,9.635595238095238,29.995551165987234
2008-07-15 13:00:00,43.578,2.988,239.38615384615383,3.5576923076923075,518.0,0.0,55.0,0,13,1,15,197,29,7,2008,3,0,73.564,0.0,0.0,0.0,90.074,0.0,24.521333333333285,42.47219520266385,12.260666666666689,30.03237723968299,6.13033333333334,21.236097601333018,12.564833333333338,34.83296977398551,10.073476190476189,30.38842455655399
2008-07-16 12:00:00,7.372,2.282,241.77399999999997,1.58,25.0,5.0,23.0,0,12,2,16,198,29,7,2008,3,0,0.0,0.0,0.0,73.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.880916666666671,17.117171444302677,8.819738095238096,28.135510027044063
2008-07-16 13:00:00,46.944,9.83,241.92483333333337,3.3400000000000003,440.0,37.0,83.0,0,13,2,16,198,29,7,2008,3,0,7.372,0.0,0.0,43.578,0.0,0.0,2.457333333333286,4.256226184445656,1.2286666666666903,3.0096063972933367,0.6143333333333404,2.128113092235225,2.1229166666666717,8.95696441162089,8.863619047619048,28.127419769611397
2008-07-16 14:00:00,39.492,3.318,239.1875,5.992857142857143,483.0,0.0,69.0,0,14,2,16,198,29,7,2008,3,0,46.944,7.372,0.0,0.0,0.0,0.0,18.105333333333288,25.245556387871034,9.05266666666669,18.795642459533784,4.526333333333341,13.525172486437569,2.2631666666666717,9.63498913456663,9.143047619047618,28.27164797600521
2008-07-16 19:00:00,5.532,0.638,239.40333333333336,8.066666666666668,61.0,0.0,2.0,0,19,2,16,198,29,7,2008,3,0,0.0,0.0,0.0,0.0,126.118,0.0,0.0,0.0,14.406000000000025,22.44174763248091,7.81733333333334,16.745081173740545,3.908666666666671,12.249293469126364,9.378119047619048,28.359217934456687
2008-07-16 20:00:00,53.808,9.91,238.9846153846154,9.123076923076924,528.0,0.0,43.0,0,20,2,16,198,29,7,2008,3,0,5.532,0.0,0.0,0.0,101.874,0.0,1.8439999999999526,3.1939016891298846,7.5040000000000235,15.826313481034122,8.278333333333341,16.585692011946918,4.1391666666666715,12.224568617504916,9.411047619047618,28.351474181868344
2008-07-17 14:00:00,52.086,2.602,236.97142857142856,8.192857142857143,638.0,0.0,18.0,0,14,3,17,199,29,7,2008,3,0,0.0,0.0,0.0,39.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118000000000005,13.31643602927477,9.009309523809524,28.148736563249468
2008-07-17 15:00:00,67.078,5.5520000000000005,237.24642857142857,10.385714285714286,484.0,37.0,400.0,0,15,3,17,199,29,7,2008,3,0,52.086,0.0,0.0,0.0,0.0,0.0,17.361999999999952,30.071866121008213,8.681000000000024,21.264020457099885,4.340500000000007,15.035933060505721,4.642750000000004,14.92230927242051,9.319345238095238,28.335137608722672
2008-07-18 20:00:00,48.808,3.638,239.11,9.761904761904765,334.0,0.0,381.0,0,20,4,18,200,29,7,2008,3,0,0.0,0.0,0.0,0.0,53.808,25.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.547261904761905,27.863972430284758
2008-07-18 21:00:00,119.43,14.068,239.51894736842104,8.856140350877194,338.0,24.0,1089.0,0,21,4,18,200,29,7,2008,3,0,48.808,0.0,0.0,0.0,0.0,0.0,16.269333333333286,28.17931193860444,8.134666666666691,19.925782560959288,4.06733333333334,14.089655969303948,2.033666666666671,9.962891280481553,8.684440476190476,28.005600237579227
2008-07-18 22:00:00,67.468,1.874,237.14636363636365,12.945454545454544,471.0,0.0,393.0,0,22,4,18,200,29,7,2008,3,0,119.43,48.808,0.0,0.0,0.0,0.0,56.07933333333329,60.04611095927206,28.03966666666669,48.84344034429424,14.01983333333334,36.039217330401144,7.009916666666672,25.931692380789794,9.395333333333333,29.271047616763525
2008-07-19 10:00:00,13.454,0.902,234.49,19.466666666666665,100.0,106.0,2.0,0,10,5,19,201,29,7,2008,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.622333333333341,19.47633398084306,9.82108333333334,28.65293711315075,8.957440476190476,29.001881695653037
2008-07-19 11:00:00,155.64,26.654,236.40433962264152,12.852830188679246,1223.0,736.0,90.0,0,11,5,19,201,29,7,2008,3,1,13.454,0.0,0.0,0.0,0.0,0.0,4.4846666666666195,7.767670521666307,2.2423333333333573,5.492572499897409,1.1211666666666738,3.883835260839826,10.381666666666671,28.583965433159978,9.03752380952381,28.995573951103708
2008-07-19 12:00:00,56.242,5.79,236.3658823529412,14.176470588235292,549.0,205.0,10.0,0,12,5,19,201,29,7,2008,3,1,155.64,13.454,0.0,0.0,0.0,0.0,56.364666666666615,86.2377317960834,28.182333333333357,62.67273130051561,14.091166666666673,44.743804019679885,16.86666666666667,41.05927308137638,9.963952380952382,31.11409873619011
2008-07-19 13:00:00,38.118,5.888,238.2,7.761904761904762,245.0,14.0,151.0,0,13,5,19,201,29,7,2008,3,1,56.242,155.64,13.454,0.0,0.0,0.0,75.11199999999995,72.9470515099815,37.55600000000002,61.81466405958995,18.778000000000006,46.059865069079656,19.210083333333337,41.655420769343316,10.29872619047619,31.308212980309037
2008-07-19 14:00:00,154.98,12.804,236.4415254237288,11.19322033898305,806.0,29.0,1091.0,0,14,5,19,201,29,7,2008,3,1,38.118,56.242,155.64,0.0,52.086,38.396,83.33333333333327,63.271718621618284,43.90900000000002,59.08123647656641,21.954500000000007,45.961410059270044,20.798333333333336,41.61779767972073,10.525619047619049,31.371189053150356
